epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,120.728,1.40237,0.94984,1.30978,0.69471,0.7771,0.72833,0.4064,1.67986,1.31779,1.6428,0.0004885,0.0004885,0.0004885
188,121.34,1.50843,0.96349,1.29423,0.81114,0.7333,0.75274,0.4288,1.63233,1.26907,1.63241,0.00048575,0.00048575,0.00048575
189,121.949,1.51384,1.00038,1.33562,0.79357,0.80488,0.77796,0.42784,1.62025,1.22532,1.63884,0.000483,0.000483,0.000483
190,122.563,1.39571,0.85648,1.21118,0.8309,0.83909,0.79877,0.45313,1.58439,1.154,1.62351,0.00048025,0.00048025,0.00048025
191,123.177,1.39433,0.94845,1.28395,0.80718,0.85366,0.80372,0.44819,1.54111,1.12488,1.61152,0.0004775,0.0004775,0.0004775
192,123.787,1.47052,0.92268,1.28926,0.82628,0.85366,0.8196,0.46285,1.50584,1.09376,1.59846,0.00047475,0.00047475,0.00047475
193,124.396,1.48558,0.95805,1.29371,0.80861,0.85366,0.824,0.4802,1.4681,1.08345,1.58389,0.000472,0.000472,0.000472
194,125.037,1.56416,0.96614,1.2745,0.80882,0.85366,0.82222,0.46848,1.45996,1.07696,1.58478,0.00046925,0.00046925,0.00046925
195,125.644,1.38366,0.88296,1.25719,0.80846,0.85366,0.80536,0.46612,1.46611,1.08788,1.58675,0.0004665,0.0004665,0.0004665
196,126.403,1.38771,0.84782,1.24814,0.78829,0.81749,0.78574,0.45769,1.50014,1.13715,1.6,0.00046375,0.00046375,0.00046375
197,127.01,1.48001,0.92161,1.2839,0.79233,0.78049,0.74868,0.43519,1.58125,1.19114,1.62247,0.000461,0.000461,0.000461
198,127.619,1.35183,0.83136,1.20934,0.77245,0.74533,0.74701,0.42052,1.6459,1.22186,1.64496,0.00045825,0.00045825,0.00045825
199,128.223,1.42449,0.8698,1.27778,0.74588,0.7561,0.74984,0.41808,1.69239,1.22908,1.66216,0.0004555,0.0004555,0.0004555
200,128.827,1.46171,0.89054,1.28471,0.74881,0.78049,0.7544,0.41479,1.72548,1.23516,1.68287,0.00045275,0.00045275,0.00045275
201,129.428,1.38219,1.1183,1.2911,0.76149,0.80488,0.78125,0.43682,1.66754,1.17729,1.66204,0.00045,0.00045,0.00045
202,130.08,1.51379,1.14131,1.47364,0.83076,0.80488,0.80193,0.44736,1.62946,1.15301,1.65735,0.00044725,0.00044725,0.00044725
203,130.688,1.40241,0.84863,1.22795,0.82609,0.78049,0.80174,0.44924,1.62054,1.16768,1.66936,0.0004445,0.0004445,0.0004445
204,131.299,1.4267,1.03019,1.36408,0.75649,0.82927,0.80305,0.44394,1.61304,1.19715,1.67292,0.00044175,0.00044175,0.00044175
205,131.914,1.46186,0.92401,1.31233,0.79422,0.78049,0.77674,0.42809,1.59256,1.26231,1.66789,0.000439,0.000439,0.000439
206,132.527,1.38418,0.94274,1.29403,0.77953,0.77625,0.77876,0.42372,1.54802,1.28128,1.63387,0.00043625,0.00043625,0.00043625
207,133.138,1.34062,0.87048,1.26231,0.81731,0.78049,0.78332,0.43764,1.56313,1.26105,1.63874,0.0004335,0.0004335,0.0004335
208,133.75,1.43822,0.9264,1.32469,0.84094,0.77381,0.78971,0.43353,1.61462,1.22555,1.65258,0.00043075,0.00043075,0.00043075
209,134.362,1.50798,0.97247,1.32518,0.82879,0.82653,0.80776,0.43436,1.6304,1.19848,1.64874,0.000428,0.000428,0.000428
210,134.97,1.52587,0.98665,1.33581,0.82695,0.82927,0.80441,0.4304,1.64262,1.14721,1.65371,0.00042525,0.00042525,0.00042525
211,135.582,1.45038,0.90316,1.29432,0.84084,0.80488,0.83661,0.44377,1.68499,1.11588,1.6726,0.0004225,0.0004225,0.0004225
212,136.193,1.45784,0.95879,1.31096,0.87005,0.82927,0.83689,0.43918,1.69624,1.09703,1.68306,0.00041975,0.00041975,0.00041975
213,136.805,1.41301,0.83438,1.20321,0.85261,0.85366,0.85002,0.4481,1.6602,1.08236,1.66868,0.000417,0.000417,0.000417
214,137.414,1.47841,1.15659,1.39134,0.89177,0.85366,0.86028,0.45674,1.59829,1.06322,1.64103,0.00041425,0.00041425,0.00041425
215,138.022,1.37392,0.86112,1.25843,0.86441,0.85366,0.85797,0.47035,1.56585,1.05675,1.62158,0.0004115,0.0004115,0.0004115
216,138.629,1.52178,0.95369,1.36699,0.85692,0.87649,0.85679,0.4755,1.55974,1.07197,1.63226,0.00040875,0.00040875,0.00040875
217,139.389,1.44957,0.92977,1.27399,0.87369,0.87805,0.85253,0.46531,1.58204,1.09999,1.65767,0.000406,0.000406,0.000406
218,139.993,1.45506,0.96632,1.39881,0.89217,0.78049,0.83013,0.44504,1.66148,1.14119,1.71841,0.00040325,0.00040325,0.00040325
219,140.599,1.43747,0.91242,1.26927,0.863,0.76835,0.81735,0.42102,1.723,1.1881,1.76028,0.0004005,0.0004005,0.0004005
220,141.211,1.43984,0.89971,1.28588,0.74427,0.80488,0.74915,0.39197,1.75174,1.24127,1.78447,0.00039775,0.00039775,0.00039775
221,141.817,1.43743,0.95072,1.32993,0.76656,0.801,0.74782,0.38143,1.72866,1.23903,1.7685,0.000395,0.000395,0.000395
222,142.425,1.44509,0.90293,1.26747,0.77915,0.77454,0.74582,0.3848,1.68715,1.22752,1.72521,0.00039225,0.00039225,0.00039225
223,143.032,1.40237,0.88981,1.26591,0.74991,0.8045,0.74724,0.40338,1.61064,1.18004,1.67316,0.0003895,0.0003895,0.0003895
224,143.642,1.37594,0.86743,1.30506,0.79435,0.85366,0.77166,0.43592,1.55873,1.12428,1.63564,0.00038675,0.00038675,0.00038675
225,144.25,1.60334,1.00252,1.32741,0.85346,0.85232,0.82669,0.47436,1.53245,1.06872,1.6146,0.000384,0.000384,0.000384
226,144.862,1.41245,0.86486,1.28711,0.8532,0.85058,0.84978,0.47252,1.55195,1.0517,1.61458,0.00038125,0.00038125,0.00038125
227,145.468,1.36973,0.81893,1.31722,0.83742,0.87946,0.87046,0.48576,1.57084,1.03539,1.60718,0.0003785,0.0003785,0.0003785
228,146.107,1.56634,0.88977,1.23746,0.86352,0.87805,0.87471,0.49132,1.56185,1.0161,1.58778,0.00037575,0.00037575,0.00037575
229,146.74,1.44815,0.86175,1.25795,0.8767,0.82927,0.87023,0.49791,1.54892,1.0122,1.57512,0.000373,0.000373,0.000373
230,147.376,1.46493,0.85936,1.26924,0.8735,0.84226,0.87448,0.50417,1.52517,0.99874,1.56276,0.00037025,0.00037025,0.00037025
231,148.015,1.53308,1.05871,1.4077,0.87691,0.82927,0.87256,0.51795,1.50484,0.99329,1.56389,0.0003675,0.0003675,0.0003675
232,148.652,1.44167,0.86852,1.32944,0.83808,0.87805,0.86641,0.51227,1.4832,1.01862,1.56115,0.00036475,0.00036475,0.00036475
233,149.275,1.38627,0.92057,1.24693,0.86781,0.8007,0.83244,0.49151,1.49176,1.05996,1.57061,0.000362,0.000362,0.000362
234,149.892,1.40433,0.87772,1.27833,0.84463,0.79567,0.81647,0.47279,1.5004,1.10862,1.58623,0.00035925,0.00035925,0.00035925
235,150.5,1.52187,1.02526,1.33158,0.8432,0.78708,0.80342,0.47242,1.50019,1.12424,1.58808,0.0003565,0.0003565,0.0003565
236,151.117,1.50973,1.00108,1.36267,0.83948,0.76548,0.79719,0.46558,1.4895,1.13624,1.59102,0.00035375,0.00035375,0.00035375
237,151.888,1.39422,0.93147,1.33987,0.85943,0.7561,0.7924,0.46858,1.46025,1.13378,1.57892,0.000351,0.000351,0.000351
238,152.5,1.32348,0.87359,1.2668,0.86804,0.70732,0.78487,0.46064,1.462,1.12531,1.56652,0.00034825,0.00034825,0.00034825
239,153.113,1.47342,1.04101,1.35954,0.86988,0.70732,0.78458,0.45859,1.51197,1.11525,1.57311,0.0003455,0.0003455,0.0003455
240,153.732,1.37242,0.92333,1.31905,0.87164,0.70732,0.78393,0.44315,1.58034,1.10286,1.58902,0.00034275,0.00034275,0.00034275
241,154.351,1.30671,0.85566,1.23892,0.87369,0.70732,0.77282,0.42742,1.64873,1.15052,1.61831,0.00034,0.00034,0.00034
242,154.972,1.37803,0.89185,1.27571,0.87128,0.70732,0.77141,0.41504,1.66533,1.17253,1.63459,0.00033725,0.00033725,0.00033725
243,155.636,1.34713,0.81281,1.22751,0.85622,0.72633,0.76611,0.41916,1.65226,1.16085,1.63654,0.0003345,0.0003345,0.0003345
244,156.34,1.50254,0.89382,1.28659,0.85616,0.726,0.76039,0.41725,1.63197,1.15177,1.64735,0.00033175,0.00033175,0.00033175
245,157.028,1.41511,0.83429,1.25133,0.83772,0.75548,0.77085,0.43141,1.58737,1.14091,1.64856,0.000329,0.000329,0.000329
246,157.669,1.47436,0.96982,1.3189,0.83192,0.7561,0.78807,0.44557,1.5483,1.13306,1.64352,0.00032625,0.00032625,0.00032625
247,158.286,1.39468,0.84181,1.27426,0.83114,0.7561,0.79238,0.4699,1.48698,1.10305,1.59887,0.0003235,0.0003235,0.0003235
248,158.892,1.37892,0.80808,1.265,0.84163,0.77778,0.78287,0.46382,1.45164,1.09658,1.57055,0.00032075,0.00032075,0.00032075
249,159.502,1.39494,0.83438,1.27176,0.83746,0.73171,0.75905,0.46569,1.44139,1.15531,1.5777,0.000318,0.000318,0.000318
250,160.106,1.37638,0.83356,1.23692,0.80992,0.72757,0.71351,0.4364,1.45062,1.24297,1.57838,0.00031525,0.00031525,0.00031525
251,160.72,1.5155,0.88362,1.2408,0.78203,0.70732,0.67975,0.41836,1.46435,1.31606,1.5906,0.0003125,0.0003125,0.0003125
252,161.325,1.44003,0.83472,1.2475,0.77868,0.70732,0.66869,0.39845,1.50634,1.37104,1.61843,0.00030975,0.00030975,0.00030975
253,161.933,1.38617,0.88057,1.24189,0.78145,0.69783,0.67703,0.39962,1.51537,1.37405,1.60775,0.000307,0.000307,0.000307
254,162.546,1.3806,0.86657,1.26354,0.76492,0.73171,0.69975,0.41725,1.48953,1.30027,1.58626,0.00030425,0.00030425,0.00030425
255,163.155,1.28503,0.82693,1.28668,0.8034,0.73171,0.74814,0.44047,1.45967,1.21387,1.55053,0.0003015,0.0003015,0.0003015
256,163.765,1.40741,0.85695,1.24649,0.83916,0.80488,0.8007,0.47961,1.43267,1.11157,1.53736,0.00029875,0.00029875,0.00029875
257,164.37,1.37639,0.82166,1.28268,0.88865,0.82927,0.82818,0.50797,1.43168,1.05367,1.5302,0.000296,0.000296,0.000296
258,165.119,1.62765,0.92746,1.24463,0.90788,0.82927,0.84249,0.50015,1.47214,1.01378,1.55392,0.00029325,0.00029325,0.00029325
259,165.724,1.38152,1.02227,1.33951,0.92102,0.85324,0.84758,0.48527,1.56226,1.01913,1.59482,0.0002905,0.0002905,0.0002905
260,166.339,1.44715,0.85692,1.28295,0.87398,0.82927,0.84765,0.47516,1.61402,1.01615,1.61608,0.00028775,0.00028775,0.00028775
261,166.952,1.41936,0.84576,1.26708,0.81194,0.84258,0.8395,0.46124,1.67428,1.02133,1.64387,0.000285,0.000285,0.000285
262,167.565,1.44968,0.82894,1.21222,0.86736,0.80488,0.83559,0.46032,1.67074,1.04698,1.63546,0.00028225,0.00028225,0.00028225
263,168.173,1.40974,0.90956,1.26259,0.89008,0.79013,0.83699,0.46482,1.61496,1.05379,1.59836,0.0002795,0.0002795,0.0002795
264,168.782,1.43517,0.93048,1.3164,0.84303,0.80488,0.84098,0.48354,1.54957,1.04045,1.55786,0.00027675,0.00027675,0.00027675
265,169.393,1.39712,0.85589,1.28553,0.82644,0.8131,0.83958,0.50924,1.47431,1.04022,1.51983,0.000274,0.000274,0.000274
266,170.003,1.44268,0.85557,1.31513,0.83129,0.80488,0.83838,0.51584,1.4289,1.02659,1.5014,0.00027125,0.00027125,0.00027125
267,170.611,1.40398,0.8323,1.26483,0.84376,0.80488,0.83141,0.51377,1.40381,1.03877,1.50045,0.0002685,0.0002685,0.0002685
268,171.227,1.50853,0.95128,1.28247,0.8025,0.79297,0.81468,0.50566,1.42425,1.04657,1.52281,0.00026575,0.00026575,0.00026575
269,171.845,1.47239,0.86021,1.39843,0.81535,0.78049,0.81409,0.49431,1.44234,1.03567,1.54415,0.000263,0.000263,0.000263
270,172.446,1.36257,0.98954,1.3441,0.84896,0.78049,0.82138,0.49477,1.47249,1.03037,1.57095,0.00026025,0.00026025,0.00026025
271,173.053,1.49541,1.15278,1.36942,0.86326,0.80488,0.82412,0.49515,1.48454,1.02352,1.58856,0.0002575,0.0002575,0.0002575
272,173.657,1.44692,0.88746,1.33693,0.86485,0.80488,0.82343,0.47844,1.50516,1.0247,1.61341,0.00025475,0.00025475,0.00025475
273,174.265,1.41061,0.85971,1.33138,0.86552,0.785,0.82906,0.48293,1.52975,1.04383,1.63156,0.000252,0.000252,0.000252
274,174.872,1.41916,0.84625,1.28024,0.8233,0.79565,0.80433,0.46897,1.49758,1.05652,1.61546,0.00024925,0.00024925,0.00024925
275,175.474,1.53942,0.92414,1.32531,0.81838,0.78049,0.76942,0.45473,1.48479,1.06603,1.61058,0.0002465,0.0002465,0.0002465
276,176.08,1.35774,0.88128,1.25845,0.78536,0.82927,0.76828,0.46697,1.44289,1.07572,1.59345,0.00024375,0.00024375,0.00024375
277,176.692,1.31507,0.80741,1.25801,0.77023,0.81776,0.76481,0.46518,1.42888,1.09316,1.5889,0.000241,0.000241,0.000241
278,177.463,1.47127,0.90739,1.29582,0.76699,0.80488,0.7548,0.45922,1.41954,1.11189,1.58952,0.00023825,0.00023825,0.00023825
279,178.072,1.50672,0.96876,1.38635,0.78523,0.82927,0.74609,0.45491,1.41727,1.1171,1.59376,0.0002355,0.0002355,0.0002355
280,178.679,1.3728,0.82416,1.23911,0.79006,0.82617,0.74257,0.46179,1.41325,1.13705,1.59631,0.00023275,0.00023275,0.00023275
281,179.285,1.34903,0.8343,1.22907,0.76503,0.80488,0.73564,0.44642,1.44281,1.18609,1.62264,0.00023,0.00023,0.00023
