epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,94.2735,1.26934,0.76403,1.19233,0.83626,0.80488,0.88619,0.54277,1.42007,1.03362,1.54978,0.00063568,0.00063568,0.00063568
186,94.745,1.45002,0.87004,1.27637,0.86491,0.78077,0.88328,0.54103,1.39332,1.00963,1.52246,0.0006337,0.0006337,0.0006337
187,95.2307,1.54122,0.89613,1.31238,0.80693,0.85366,0.88609,0.55221,1.36994,0.96217,1.5007,0.00063172,0.00063172,0.00063172
188,95.7079,1.43673,0.85338,1.30482,0.85675,0.82927,0.90815,0.57454,1.36821,0.88977,1.48543,0.00062974,0.00062974,0.00062974
189,96.1848,1.48703,0.86117,1.26335,0.86334,0.85366,0.9301,0.58806,1.34925,0.83884,1.47865,0.00062776,0.00062776,0.00062776
190,96.6597,1.39752,0.80021,1.22671,0.86685,0.87805,0.93199,0.58564,1.35583,0.82407,1.4881,0.00062578,0.00062578,0.00062578
191,97.1431,1.47257,0.89114,1.29544,0.87256,0.82927,0.92877,0.57251,1.36533,0.82885,1.49696,0.0006238,0.0006238,0.0006238
192,97.6209,1.42062,0.84692,1.2486,0.87072,0.82927,0.92419,0.57037,1.41817,0.84036,1.51171,0.00062182,0.00062182,0.00062182
193,98.1026,1.44361,0.86629,1.29242,0.83397,0.80488,0.91011,0.52712,1.53165,0.88858,1.5645,0.00061984,0.00061984,0.00061984
194,98.5713,1.39274,0.8275,1.25184,0.81485,0.7561,0.86555,0.47285,1.68435,0.9908,1.63328,0.00061786,0.00061786,0.00061786
195,99.0404,1.36511,0.79437,1.26758,0.80579,0.73171,0.82071,0.45048,1.67448,1.04078,1.63568,0.00061588,0.00061588,0.00061588
196,99.5216,1.4731,0.85402,1.29415,0.71767,0.78049,0.82495,0.45327,1.67153,1.06576,1.62895,0.0006139,0.0006139,0.0006139
197,100.019,1.43877,0.82692,1.26578,0.72692,0.71429,0.80649,0.4662,1.64875,1.03982,1.61154,0.00061192,0.00061192,0.00061192
198,100.519,1.35556,0.78597,1.23429,0.711,0.78049,0.82718,0.47369,1.6658,1.05139,1.61333,0.00060994,0.00060994,0.00060994
199,101.015,1.4312,0.84006,1.2418,0.77729,0.78049,0.84906,0.48425,1.67718,0.99134,1.62021,0.00060796,0.00060796,0.00060796
200,101.484,1.41529,0.81145,1.23792,0.7787,0.85833,0.89214,0.53319,1.58918,0.93456,1.59685,0.00060598,0.00060598,0.00060598
201,101.954,1.46921,0.87014,1.25282,0.82004,0.88924,0.92961,0.57145,1.5102,0.93441,1.56617,0.000604,0.000604,0.000604
202,102.419,1.34097,0.79571,1.2439,0.83456,0.90244,0.93348,0.57602,1.46255,0.9407,1.55414,0.00060202,0.00060202,0.00060202
203,102.883,1.43781,0.85369,1.27624,0.90452,0.80488,0.93627,0.56845,1.46573,0.93432,1.55676,0.00060004,0.00060004,0.00060004
204,103.524,1.47287,0.8282,1.24933,0.8781,0.82927,0.93582,0.57437,1.47188,0.92925,1.5635,0.00059806,0.00059806,0.00059806
205,103.997,1.36774,0.79464,1.20424,0.9077,0.85366,0.93788,0.5689,1.49967,0.92053,1.58515,0.00059608,0.00059608,0.00059608
206,104.456,1.38451,0.818,1.28092,0.89564,0.85366,0.94769,0.55872,1.53641,0.90284,1.63073,0.0005941,0.0005941,0.0005941
207,104.922,1.36287,0.81157,1.23429,0.81857,0.8804,0.94141,0.55261,1.58954,0.90207,1.68059,0.00059212,0.00059212,0.00059212
208,105.39,1.4981,0.87027,1.32726,0.97035,0.7983,0.93645,0.53257,1.64644,0.91321,1.73868,0.00059014,0.00059014,0.00059014
209,105.87,1.49509,0.87707,1.25507,0.95031,0.7561,0.93238,0.52303,1.7109,0.96995,1.79681,0.00058816,0.00058816,0.00058816
210,106.356,1.45608,0.85075,1.27084,0.87061,0.82068,0.92832,0.51411,1.72244,0.99358,1.7822,0.00058618,0.00058618,0.00058618
211,106.849,1.48809,0.86178,1.28482,0.85287,0.84838,0.93003,0.54956,1.63046,0.95061,1.69193,0.0005842,0.0005842,0.0005842
212,107.318,1.39126,0.81428,1.27753,0.82841,0.85366,0.93026,0.57766,1.53279,0.89151,1.61279,0.00058222,0.00058222,0.00058222
213,107.787,1.34103,0.78738,1.22458,0.84308,0.91744,0.93543,0.59821,1.45161,0.85914,1.56059,0.00058024,0.00058024,0.00058024
214,108.26,1.50187,0.80525,1.24405,0.89791,0.87805,0.94891,0.59218,1.44356,0.85665,1.54892,0.00057826,0.00057826,0.00057826
215,108.738,1.47129,0.85668,1.30327,0.92338,0.82927,0.93491,0.57364,1.47978,0.87661,1.54861,0.00057628,0.00057628,0.00057628
216,109.224,1.41255,0.82618,1.2627,0.89502,0.83186,0.92709,0.55638,1.48863,0.88002,1.54921,0.0005743,0.0005743,0.0005743
217,109.693,1.43945,0.86007,1.28127,0.89114,0.87805,0.92006,0.5602,1.50425,0.89922,1.59969,0.00057232,0.00057232,0.00057232
218,110.171,1.4264,0.82261,1.23584,0.8702,0.81774,0.90775,0.52292,1.60825,0.97451,1.72922,0.00057034,0.00057034,0.00057034
219,110.65,1.39294,0.8356,1.26681,0.78952,0.80488,0.86667,0.48184,1.72054,1.05416,1.81052,0.00056836,0.00056836,0.00056836
220,111.148,1.462,0.91458,1.31355,0.72288,0.82713,0.82069,0.43593,1.8039,1.13549,1.79521,0.00056638,0.00056638,0.00056638
221,111.629,1.44976,0.8613,1.3268,0.69975,0.85366,0.81483,0.39023,1.91223,1.16572,1.7741,0.0005644,0.0005644,0.0005644
222,112.103,1.39322,0.82247,1.25375,0.73332,0.80488,0.80291,0.39959,1.92727,1.17578,1.72942,0.00056242,0.00056242,0.00056242
223,112.601,1.34629,0.77365,1.21491,0.80176,0.7561,0.83707,0.39876,1.93308,1.11507,1.6975,0.00056044,0.00056044,0.00056044
224,113.068,1.47589,0.85004,1.20061,0.87123,0.78049,0.88995,0.45623,1.86786,1.02954,1.65835,0.00055846,0.00055846,0.00055846
225,113.537,1.35997,0.80752,1.25202,0.87381,0.92683,0.91759,0.48203,1.79125,0.97944,1.63138,0.00055648,0.00055648,0.00055648
226,114.354,1.41922,0.82869,1.27424,0.88155,0.9077,0.92468,0.48947,1.75015,0.95993,1.61813,0.0005545,0.0005545,0.0005545
227,114.833,1.36939,0.78471,1.25302,0.91072,0.87805,0.92301,0.50168,1.68232,1.02797,1.6105,0.00055252,0.00055252,0.00055252
228,115.298,1.37061,0.7973,1.24293,0.91357,0.90244,0.93689,0.54794,1.59252,0.97559,1.58798,0.00055054,0.00055054,0.00055054
229,115.775,1.41374,0.8037,1.23292,0.90313,0.92683,0.93601,0.54885,1.54634,0.88049,1.57204,0.00054856,0.00054856,0.00054856
230,116.255,1.40984,0.7844,1.18541,0.89885,0.92683,0.94709,0.55404,1.50326,0.83348,1.55959,0.00054658,0.00054658,0.00054658
231,116.738,1.50019,0.85236,1.33662,0.8542,0.90244,0.9417,0.53931,1.51186,0.82181,1.57024,0.0005446,0.0005446,0.0005446
232,117.226,1.49608,0.86819,1.31948,0.84088,0.90225,0.93867,0.52636,1.55881,0.84444,1.59969,0.00054262,0.00054262,0.00054262
233,117.709,1.45275,0.80993,1.22919,0.8862,0.85366,0.92298,0.52069,1.59272,0.87802,1.61188,0.00054064,0.00054064,0.00054064
234,118.206,1.42515,0.80806,1.27008,0.85294,0.85366,0.90306,0.51415,1.58276,0.89882,1.59572,0.00053866,0.00053866,0.00053866
235,118.739,1.4419,0.81559,1.25273,0.86661,0.85366,0.88969,0.52711,1.54128,0.89416,1.56221,0.00053668,0.00053668,0.00053668
236,119.217,1.34015,0.77237,1.20224,0.87364,0.84332,0.90319,0.54083,1.50082,0.87053,1.53134,0.0005347,0.0005347,0.0005347
237,119.686,1.39677,0.82955,1.26526,0.88473,0.82927,0.90549,0.55825,1.47429,0.85737,1.51729,0.00053272,0.00053272,0.00053272
238,120.161,1.53394,0.94421,1.35537,0.90222,0.82927,0.90755,0.56487,1.45305,0.87809,1.50217,0.00053074,0.00053074,0.00053074
239,120.629,1.43946,0.85316,1.34147,0.8492,0.82419,0.90328,0.53876,1.47205,0.90609,1.51018,0.00052876,0.00052876,0.00052876
240,121.099,1.36858,0.83188,1.27554,0.786,0.80626,0.88221,0.51668,1.52756,0.9698,1.55526,0.00052678,0.00052678,0.00052678
241,121.584,1.35315,0.78535,1.20182,0.90658,0.70732,0.87091,0.51204,1.54677,0.99584,1.58218,0.0005248,0.0005248,0.0005248
242,122.049,1.40424,0.80293,1.25012,0.76105,0.8545,0.87732,0.51983,1.5169,1.00205,1.56567,0.00052282,0.00052282,0.00052282
243,122.518,1.40841,0.80536,1.23083,0.75185,0.85366,0.87264,0.54745,1.4251,0.95385,1.49625,0.00052084,0.00052084,0.00052084
244,122.979,1.36171,0.79033,1.23875,0.81383,0.853,0.8998,0.57121,1.34575,0.89038,1.45329,0.00051886,0.00051886,0.00051886
245,123.609,1.40848,0.81426,1.2682,0.89972,0.87535,0.92092,0.59926,1.3098,0.84335,1.44242,0.00051688,0.00051688,0.00051688
246,124.072,1.47407,0.83639,1.2592,0.91593,0.87805,0.94373,0.61368,1.34108,0.80099,1.45464,0.0005149,0.0005149,0.0005149
247,124.556,1.36081,0.79236,1.28081,0.92494,0.92683,0.95324,0.60916,1.39283,0.79765,1.47429,0.00051292,0.00051292,0.00051292
248,125.048,1.36082,0.78137,1.27392,0.88313,0.92164,0.93386,0.57657,1.48198,0.86024,1.51745,0.00051094,0.00051094,0.00051094
249,125.522,1.35674,0.77454,1.2581,0.75257,0.89032,0.8906,0.54212,1.51268,0.93206,1.53122,0.00050896,0.00050896,0.00050896
250,125.994,1.43165,0.80846,1.21273,0.78544,0.8036,0.84014,0.51255,1.46988,1.02437,1.50896,0.00050698,0.00050698,0.00050698
251,126.49,1.34613,0.76573,1.24629,0.74047,0.87805,0.82884,0.52337,1.38461,1.06779,1.47444,0.000505,0.000505,0.000505
252,126.965,1.3566,0.80267,1.27451,0.81981,0.77688,0.83486,0.5329,1.34337,1.07347,1.47078,0.00050302,0.00050302,0.00050302
253,127.445,1.38397,0.77826,1.22855,0.75498,0.85366,0.84417,0.53729,1.33644,1.03236,1.46945,0.00050104,0.00050104,0.00050104
254,127.914,1.31693,0.77189,1.20735,0.78936,0.82274,0.85898,0.56555,1.33142,0.96511,1.46583,0.00049906,0.00049906,0.00049906
255,128.396,1.36007,0.78378,1.25658,0.82762,0.85366,0.8721,0.55955,1.3592,0.90674,1.46964,0.00049708,0.00049708,0.00049708
256,128.87,1.36143,0.76583,1.23377,0.82005,0.88935,0.89406,0.56786,1.3845,0.85716,1.4748,0.0004951,0.0004951,0.0004951
257,129.333,1.34033,0.80023,1.26537,0.88016,0.92683,0.91491,0.59034,1.39934,0.81811,1.47657,0.00049312,0.00049312,0.00049312
258,129.793,1.31847,0.76164,1.21292,0.85894,0.92683,0.93253,0.59059,1.40965,0.7769,1.47724,0.00049114,0.00049114,0.00049114
259,130.283,1.43212,0.82228,1.26378,0.8823,0.9143,0.95167,0.58794,1.40406,0.76146,1.47792,0.00048916,0.00048916,0.00048916
260,130.75,1.39208,0.79985,1.30421,0.91897,0.87805,0.95403,0.59681,1.41344,0.75401,1.48558,0.00048718,0.00048718,0.00048718
261,131.216,1.42268,0.8118,1.25464,0.89974,0.90244,0.95001,0.58868,1.3899,0.75198,1.4826,0.0004852,0.0004852,0.0004852
262,131.685,1.34411,0.80714,1.25124,0.94832,0.89519,0.95206,0.5902,1.35649,0.75584,1.46505,0.00048322,0.00048322,0.00048322
263,132.156,1.40194,0.81375,1.26024,0.90025,0.88058,0.93771,0.60111,1.32544,0.76258,1.44911,0.00048124,0.00048124,0.00048124
264,132.619,1.38037,0.79446,1.24933,0.89185,0.90244,0.9477,0.61176,1.29689,0.75438,1.44263,0.00047926,0.00047926,0.00047926
265,133.086,1.42766,0.80782,1.21631,0.90203,0.89831,0.94901,0.61718,1.28597,0.7673,1.44308,0.00047728,0.00047728,0.00047728
266,133.735,1.37608,0.77563,1.26145,0.88705,0.87805,0.9394,0.62689,1.28142,0.7818,1.44419,0.0004753,0.0004753,0.0004753
267,134.243,1.41913,0.84896,1.28307,0.85983,0.89775,0.93203,0.60652,1.29499,0.80415,1.46279,0.00047332,0.00047332,0.00047332
268,134.712,1.37491,0.75841,1.21573,0.8572,0.87805,0.92812,0.60998,1.29399,0.82339,1.46989,0.00047134,0.00047134,0.00047134
269,135.177,1.40789,0.81967,1.2472,0.84735,0.85366,0.92247,0.62119,1.30926,0.85813,1.48921,0.00046936,0.00046936,0.00046936
270,135.641,1.33095,0.78831,1.23792,0.79891,0.87219,0.9132,0.60631,1.34941,0.87826,1.51142,0.00046738,0.00046738,0.00046738
271,136.124,1.33819,0.762,1.2013,0.80758,0.87805,0.90364,0.58194,1.41136,0.89738,1.53805,0.0004654,0.0004654,0.0004654
272,136.588,1.34626,0.75949,1.24598,0.79757,0.90244,0.91184,0.56856,1.45382,0.91333,1.55426,0.00046342,0.00046342,0.00046342
273,137.052,1.36766,0.77922,1.24233,0.8035,0.89766,0.9226,0.579,1.46208,0.87502,1.55698,0.00046144,0.00046144,0.00046144
274,137.518,1.32846,0.77803,1.2271,0.82553,0.87805,0.93561,0.58907,1.4425,0.86255,1.55257,0.00045946,0.00045946,0.00045946
275,137.991,1.28839,0.74909,1.21476,0.85102,0.90244,0.93521,0.59474,1.42444,0.84137,1.55436,0.00045748,0.00045748,0.00045748
276,138.454,1.41589,0.80333,1.21666,0.84942,0.87805,0.92286,0.57458,1.43817,0.8436,1.58542,0.0004555,0.0004555,0.0004555
277,138.921,1.42041,0.88434,1.32293,0.8508,0.87805,0.89871,0.54839,1.48973,0.90139,1.63881,0.00045352,0.00045352,0.00045352
278,139.381,1.30808,0.73346,1.23682,0.82462,0.82927,0.87882,0.54275,1.49525,0.95238,1.67135,0.00045154,0.00045154,0.00045154
279,139.848,1.34889,0.76502,1.22995,0.80256,0.7933,0.86375,0.53757,1.48401,0.97015,1.6641,0.00044956,0.00044956,0.00044956
280,140.311,1.29552,0.73709,1.21244,0.76494,0.79384,0.86381,0.54255,1.46326,0.97798,1.63325,0.00044758,0.00044758,0.00044758
281,140.776,1.37181,0.76843,1.25,0.85567,0.78049,0.8757,0.56712,1.4524,0.96465,1.60433,0.0004456,0.0004456,0.0004456
282,141.245,1.35012,0.75945,1.21362,0.77272,0.82927,0.86695,0.5594,1.43307,0.9354,1.57888,0.00044362,0.00044362,0.00044362
283,141.756,1.40606,0.77782,1.25974,0.84768,0.82927,0.88614,0.57281,1.4085,0.91855,1.55305,0.00044164,0.00044164,0.00044164
284,142.462,1.40936,0.80189,1.24146,0.85245,0.84559,0.87351,0.55656,1.38676,0.93553,1.54757,0.00043966,0.00043966,0.00043966
285,143.013,1.40057,0.79242,1.23896,0.83841,0.85366,0.86004,0.52503,1.41867,0.96295,1.57327,0.00043768,0.00043768,0.00043768
286,143.508,1.41245,0.78031,1.21409,0.85575,0.82927,0.83917,0.50476,1.48548,1.00699,1.61897,0.0004357,0.0004357,0.0004357
287,144.004,1.35677,0.75064,1.21103,0.86532,0.82927,0.83576,0.47643,1.55352,1.01847,1.65423,0.00043372,0.00043372,0.00043372
288,144.478,1.33931,0.74646,1.20924,0.84545,0.85366,0.83684,0.47951,1.56939,1.01615,1.65138,0.00043174,0.00043174,0.00043174
289,144.945,1.30897,0.75761,1.19173,0.80686,0.85366,0.84192,0.50339,1.53197,0.99007,1.62983,0.00042976,0.00042976,0.00042976
290,145.407,1.25461,0.71642,1.16636,0.80673,0.85366,0.8699,0.53069,1.5029,0.98197,1.6043,0.00042778,0.00042778,0.00042778
291,145.874,1.34429,0.75591,1.23887,0.79979,0.87692,0.88837,0.55634,1.48898,0.975,1.59663,0.0004258,0.0004258,0.0004258
292,146.336,1.37838,0.77973,1.24571,0.83297,0.85366,0.90225,0.5594,1.51032,0.95823,1.61008,0.00042382,0.00042382,0.00042382
293,146.806,1.36564,0.77166,1.25289,0.83212,0.84638,0.91045,0.54019,1.556,0.95003,1.6543,0.00042184,0.00042184,0.00042184
294,147.288,1.3985,0.83445,1.26408,0.86704,0.85366,0.91723,0.54108,1.59847,0.95775,1.69988,0.00041986,0.00041986,0.00041986
295,147.761,1.35378,0.7637,1.19706,0.87002,0.85366,0.93388,0.55292,1.61311,0.92078,1.73515,0.00041788,0.00041788,0.00041788
296,148.227,1.36889,0.79509,1.27068,0.90208,0.89886,0.95227,0.57149,1.59354,0.88133,1.73312,0.0004159,0.0004159,0.0004159
297,148.7,1.30023,0.74232,1.22195,0.8944,0.92683,0.9601,0.59715,1.54927,0.82597,1.69058,0.00041392,0.00041392,0.00041392
298,149.162,1.42538,0.79148,1.25778,0.92818,0.94571,0.96518,0.61265,1.49441,0.78699,1.62824,0.00041194,0.00041194,0.00041194
299,149.624,1.26328,0.71991,1.18724,0.95099,0.94662,0.97252,0.6213,1.45773,0.76708,1.58818,0.00040996,0.00040996,0.00040996
300,150.087,1.29403,0.71601,1.17863,0.92433,0.97561,0.97557,0.62043,1.44043,0.75858,1.57973,0.00040798,0.00040798,0.00040798
301,150.55,1.29285,0.74311,1.2134,0.92604,0.97561,0.97302,0.61483,1.43016,0.76151,1.568,0.000406,0.000406,0.000406
302,151.019,1.37602,0.75761,1.23026,0.93014,0.97424,0.97307,0.61995,1.40274,0.75548,1.54481,0.00040402,0.00040402,0.00040402
303,151.489,1.42716,0.8363,1.27602,0.92845,0.94954,0.9735,0.6246,1.40675,0.7818,1.54797,0.00040204,0.00040204,0.00040204
304,151.972,1.26982,0.73018,1.18505,0.9423,0.95122,0.97515,0.61653,1.41673,0.79367,1.55063,0.00040006,0.00040006,0.00040006
305,152.44,1.3709,0.75226,1.22691,0.92645,0.92174,0.97025,0.62973,1.40137,0.79759,1.54603,0.00039808,0.00039808,0.00039808
306,153.111,1.40447,0.7793,1.25775,0.89053,0.90244,0.95861,0.61041,1.39012,0.80704,1.54197,0.0003961,0.0003961,0.0003961
307,153.572,1.43276,0.78064,1.27274,0.85667,0.92683,0.95383,0.60639,1.3809,0.80803,1.53547,0.00039412,0.00039412,0.00039412
308,154.035,1.33819,0.76373,1.23148,0.87853,0.92683,0.95488,0.60997,1.37322,0.81535,1.53299,0.00039214,0.00039214,0.00039214
309,154.499,1.29636,0.7252,1.17623,0.87108,0.90244,0.95538,0.59924,1.36638,0.78358,1.52038,0.00039016,0.00039016,0.00039016
310,154.973,1.33316,0.75962,1.21246,0.88935,0.90244,0.96178,0.59682,1.35834,0.76883,1.51302,0.00038818,0.00038818,0.00038818
311,155.437,1.33301,0.7727,1.25364,0.92995,0.90244,0.95751,0.58693,1.33702,0.76156,1.50392,0.0003862,0.0003862,0.0003862
312,155.899,1.38384,0.75861,1.2143,0.87953,0.90244,0.94779,0.58825,1.3021,0.76661,1.49343,0.00038422,0.00038422,0.00038422
313,156.364,1.31161,0.73235,1.23567,0.8986,0.90244,0.94106,0.60251,1.30227,0.80342,1.50425,0.00038224,0.00038224,0.00038224
314,156.831,1.34201,0.7558,1.23084,0.87987,0.89333,0.9356,0.60205,1.31039,0.8409,1.50691,0.00038026,0.00038026,0.00038026
315,157.296,1.34255,0.73089,1.21974,0.8454,0.87805,0.91437,0.59211,1.31119,0.87181,1.50089,0.00037828,0.00037828,0.00037828
316,157.762,1.39757,0.77332,1.24179,0.8343,0.87805,0.90005,0.58858,1.3141,0.88807,1.49349,0.0003763,0.0003763,0.0003763
317,158.228,1.3138,0.70107,1.18621,0.80989,0.87805,0.89514,0.57039,1.32505,0.90924,1.49312,0.00037432,0.00037432,0.00037432
318,158.697,1.3296,0.76647,1.25629,0.81031,0.87805,0.8889,0.56566,1.35365,0.96849,1.51492,0.00037234,0.00037234,0.00037234
319,159.164,1.36184,0.73412,1.22326,0.84012,0.85366,0.87812,0.56192,1.37567,1.01252,1.54685,0.00037036,0.00037036,0.00037036
320,159.638,1.33338,0.7549,1.21515,0.85248,0.84579,0.86396,0.53388,1.41512,1.04972,1.57369,0.00036838,0.00036838,0.00036838
321,160.107,1.34322,0.73788,1.20269,0.79495,0.7561,0.8234,0.49421,1.44204,1.08391,1.5935,0.0003664,0.0003664,0.0003664
322,160.566,1.29737,0.72267,1.19463,0.74029,0.83436,0.83494,0.50138,1.45207,1.0973,1.59148,0.00036442,0.00036442,0.00036442
323,161.036,1.32571,0.75611,1.22462,0.81526,0.7535,0.831,0.50675,1.46292,1.10781,1.58609,0.00036244,0.00036244,0.00036244
324,161.501,1.38779,0.72943,1.17193,0.80059,0.7561,0.82189,0.50054,1.44452,1.06529,1.57539,0.00036046,0.00036046,0.00036046
325,162.131,1.33636,0.71588,1.16358,0.7518,0.85366,0.85179,0.52056,1.43384,1.02677,1.56128,0.00035848,0.00035848,0.00035848
326,162.591,1.34958,0.74554,1.1858,0.77619,0.84599,0.86691,0.53222,1.42014,0.96577,1.55145,0.0003565,0.0003565,0.0003565
327,163.06,1.32411,0.72977,1.19306,0.77367,0.85366,0.87363,0.55261,1.39746,0.92783,1.53597,0.00035452,0.00035452,0.00035452
328,163.523,1.30713,0.72819,1.1873,0.77308,0.87805,0.8867,0.55534,1.38556,0.90418,1.5287,0.00035254,0.00035254,0.00035254
329,163.992,1.39503,0.76509,1.20852,0.83285,0.82927,0.87276,0.54485,1.37227,0.90775,1.5207,0.00035056,0.00035056,0.00035056
330,164.458,1.31313,0.72043,1.18979,0.76548,0.87805,0.85792,0.5467,1.35994,0.92261,1.52111,0.00034858,0.00034858,0.00034858
331,164.919,1.33462,0.81323,1.31573,0.74584,0.859,0.84029,0.53258,1.35454,0.94985,1.52274,0.0003466,0.0003466,0.0003466
332,165.386,1.35656,0.76491,1.2044,0.72211,0.85366,0.82387,0.52501,1.35435,0.96768,1.52472,0.00034462,0.00034462,0.00034462
333,165.849,1.25417,0.71969,1.18671,0.7561,0.85366,0.82085,0.52868,1.35472,0.96054,1.52103,0.00034264,0.00034264,0.00034264
334,166.311,1.28677,0.7201,1.18353,0.74458,0.82927,0.81823,0.52218,1.35,0.96544,1.51788,0.00034066,0.00034066,0.00034066
335,166.789,1.33958,0.75726,1.19673,0.78308,0.7926,0.8219,0.52499,1.35269,0.95599,1.5168,0.00033868,0.00033868,0.00033868
336,167.255,1.31132,0.72065,1.18015,0.76599,0.79847,0.8322,0.52418,1.36072,0.93948,1.51985,0.0003367,0.0003367,0.0003367
337,167.719,1.3675,0.74861,1.19729,0.74642,0.80488,0.83559,0.52505,1.36306,0.92404,1.51726,0.00033472,0.00033472,0.00033472
338,168.194,1.40421,0.79579,1.25994,0.74874,0.78049,0.83745,0.53037,1.36841,0.91994,1.52617,0.00033274,0.00033274,0.00033274
339,168.66,1.29294,0.73462,1.22326,0.77633,0.7561,0.82752,0.52014,1.37469,0.92371,1.53894,0.00033076,0.00033076,0.00033076
340,169.126,1.3329,0.72422,1.18232,0.69933,0.85366,0.81007,0.51259,1.38958,0.94417,1.56462,0.00032878,0.00032878,0.00032878
341,169.591,1.39139,0.794,1.22738,0.65252,0.87805,0.79307,0.50542,1.41411,0.96896,1.59634,0.0003268,0.0003268,0.0003268
342,170.056,1.35016,0.76497,1.26126,0.65169,0.86715,0.8,0.50443,1.42445,0.98687,1.62007,0.00032482,0.00032482,0.00032482
343,170.522,1.32119,0.73247,1.20232,0.70313,0.80883,0.81835,0.51626,1.42359,0.97477,1.63288,0.00032284,0.00032284,0.00032284
344,170.983,1.31272,0.73917,1.20605,0.71888,0.87327,0.83466,0.53119,1.41079,0.93448,1.61713,0.00032086,0.00032086,0.00032086
345,171.446,1.26265,0.70575,1.17522,0.82035,0.73171,0.85354,0.54745,1.38557,0.91756,1.58337,0.00031888,0.00031888,0.00031888
346,172.052,1.2906,0.72727,1.24222,0.84339,0.78825,0.87327,0.56911,1.37588,0.89742,1.56066,0.0003169,0.0003169,0.0003169
347,172.519,1.32479,0.75699,1.19445,0.77691,0.85366,0.87959,0.57443,1.36088,0.8913,1.5497,0.00031492,0.00031492,0.00031492
348,172.984,1.27137,0.70434,1.14224,0.82264,0.85366,0.8899,0.57762,1.35269,0.87956,1.53857,0.00031294,0.00031294,0.00031294
349,173.45,1.37874,0.76198,1.25913,0.81832,0.80488,0.88854,0.58163,1.35304,0.87964,1.53446,0.00031096,0.00031096,0.00031096
350,173.928,1.28249,0.70211,1.17173,0.80725,0.85366,0.89343,0.5625,1.37544,0.89251,1.53527,0.00030898,0.00030898,0.00030898
351,174.424,1.33463,0.76056,1.20934,0.80682,0.85366,0.89608,0.56192,1.43257,0.9058,1.54909,0.000307,0.000307,0.000307
352,174.905,1.34162,0.70754,1.18926,0.80516,0.85366,0.89329,0.55912,1.47401,0.92391,1.56104,0.00030502,0.00030502,0.00030502
353,175.385,1.33123,0.71911,1.19293,0.80476,0.85366,0.89564,0.56766,1.44438,0.90289,1.54817,0.00030304,0.00030304,0.00030304
354,175.855,1.28486,0.70721,1.20144,0.80293,0.89451,0.90638,0.57749,1.40821,0.89097,1.53918,0.00030106,0.00030106,0.00030106
355,176.319,1.25429,0.70317,1.19636,0.87757,0.8742,0.92086,0.59423,1.36958,0.87389,1.53506,0.00029908,0.00029908,0.00029908
356,176.782,1.24562,0.69461,1.15025,0.87608,0.86231,0.91899,0.60636,1.34796,0.87043,1.53006,0.0002971,0.0002971,0.0002971
357,177.252,1.35803,0.75639,1.24391,0.87425,0.84794,0.91777,0.61343,1.33471,0.86491,1.53105,0.00029512,0.00029512,0.00029512
358,177.719,1.29046,0.68227,1.1488,0.84762,0.81415,0.90988,0.61068,1.31681,0.86444,1.52463,0.00029314,0.00029314,0.00029314
359,178.191,1.35762,0.74326,1.24207,0.82853,0.80488,0.90933,0.60431,1.28284,0.87056,1.50618,0.00029116,0.00029116,0.00029116
360,178.656,1.33356,0.72205,1.19248,0.81577,0.80488,0.88722,0.59763,1.28329,0.89341,1.5035,0.00028918,0.00028918,0.00028918
361,179.117,1.44117,0.80465,1.29055,0.79222,0.85366,0.89887,0.5976,1.29794,0.91448,1.5107,0.0002872,0.0002872,0.0002872
362,179.58,1.42545,0.80298,1.29684,0.79497,0.85366,0.8926,0.60048,1.327,0.92468,1.5254,0.00028522,0.00028522,0.00028522
363,180.045,1.32305,0.72621,1.2029,0.81044,0.85366,0.88606,0.59267,1.34639,0.92343,1.53462,0.00028324,0.00028324,0.00028324
364,180.674,1.3455,0.72415,1.21713,0.78138,0.78049,0.86288,0.56749,1.39155,0.94695,1.55856,0.00028126,0.00028126,0.00028126
365,181.137,1.29757,0.72867,1.22558,0.80444,0.80488,0.85063,0.53279,1.43946,0.98405,1.58417,0.00027928,0.00027928,0.00027928
366,181.602,1.30886,0.71547,1.18028,0.80302,0.7956,0.83768,0.51327,1.46722,1.031,1.59439,0.0002773,0.0002773,0.0002773
367,182.063,1.36669,0.759,1.22235,0.76287,0.78475,0.82957,0.49857,1.49656,1.06466,1.60984,0.00027532,0.00027532,0.00027532
368,182.53,1.35025,0.74352,1.20168,0.68811,0.80721,0.81602,0.49175,1.51029,1.08164,1.62325,0.00027334,0.00027334,0.00027334
369,182.993,1.3557,0.76078,1.23305,0.71173,0.80488,0.8004,0.48526,1.5088,1.08725,1.62203,0.00027136,0.00027136,0.00027136
370,183.457,1.35104,0.72487,1.19021,0.71635,0.78049,0.81529,0.51013,1.47247,1.05566,1.59686,0.00026938,0.00026938,0.00026938
371,183.929,1.36207,0.74819,1.23415,0.72755,0.78162,0.84017,0.54023,1.42981,1.02906,1.57307,0.0002674,0.0002674,0.0002674
