epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,122.189,1.06348,0.7645,1.16688,0.8387,0.88786,0.89439,0.53331,1.39874,0.9469,1.48126,0.000332457,0.000332457,0.000332457
186,122.804,1.20211,0.72821,1.16128,0.82438,0.85366,0.8649,0.52141,1.41287,0.9723,1.49499,0.000327608,0.000327608,0.000327608
187,123.415,1.14347,0.72528,1.18572,0.82634,0.85366,0.85567,0.51239,1.44436,1.00403,1.53379,0.000322778,0.000322778,0.000322778
188,124.028,1.14826,0.68522,1.14759,0.81899,0.82927,0.85118,0.50547,1.49952,1.01035,1.58758,0.000317969,0.000317969,0.000317969
189,124.645,1.13303,0.69543,1.16716,0.84593,0.80488,0.85357,0.50843,1.52765,1.00944,1.62252,0.00031318,0.00031318,0.00031318
190,125.261,1.06896,0.66727,1.15028,0.8717,0.82855,0.85984,0.50553,1.51939,1.00769,1.61349,0.000308412,0.000308412,0.000308412
191,125.872,1.19618,0.77058,1.24329,0.86796,0.82927,0.86094,0.5082,1.48727,0.99282,1.58155,0.000303665,0.000303665,0.000303665
192,126.488,1.24129,0.74185,1.22799,0.86506,0.82927,0.87191,0.51855,1.4692,0.97998,1.56054,0.000298941,0.000298941,0.000298941
193,127.1,1.10757,0.73145,1.17394,0.87445,0.84949,0.88631,0.54933,1.4297,0.9623,1.51735,0.000294239,0.000294239,0.000294239
194,127.711,1.13603,0.72282,1.18861,0.87682,0.86823,0.91759,0.56782,1.41769,0.90955,1.49398,0.000289561,0.000289561,0.000289561
195,128.478,1.13173,0.74386,1.20248,0.88018,0.89596,0.923,0.57832,1.43298,0.8672,1.48747,0.000284906,0.000284906,0.000284906
196,129.093,1.24557,0.7249,1.19959,0.83896,0.90244,0.9307,0.58601,1.44805,0.85938,1.49065,0.000280275,0.000280275,0.000280275
197,129.711,1.21451,0.71673,1.23737,0.85975,0.90244,0.93286,0.59491,1.44274,0.86415,1.48972,0.000275668,0.000275668,0.000275668
198,130.347,1.22221,0.7142,1.22887,0.87018,0.87805,0.91948,0.57125,1.45846,0.88,1.50817,0.000271087,0.000271087,0.000271087
199,130.962,1.23272,0.75479,1.23354,0.83888,0.88907,0.89964,0.55222,1.50891,0.90447,1.54557,0.000266532,0.000266532,0.000266532
200,131.576,1.2985,0.91314,1.30458,0.89717,0.85122,0.89354,0.54162,1.57122,0.92177,1.5896,0.000262003,0.000262003,0.000262003
201,132.194,1.15006,0.68744,1.17528,0.86887,0.85366,0.88004,0.51247,1.6289,0.94619,1.63776,0.0002575,0.0002575,0.0002575
202,132.812,1.19349,0.74346,1.20437,0.8962,0.84251,0.87624,0.51117,1.64022,0.94394,1.65279,0.000253024,0.000253024,0.000253024
203,133.43,1.17944,0.73541,1.23106,0.8747,0.85141,0.87802,0.50699,1.63668,0.94046,1.63902,0.000248577,0.000248577,0.000248577
204,134.062,1.14658,0.67892,1.15356,0.86874,0.90244,0.87215,0.50186,1.59714,0.94808,1.59111,0.000244157,0.000244157,0.000244157
205,134.679,1.20514,0.7389,1.23359,0.87716,0.90244,0.87018,0.50375,1.5759,0.93723,1.55807,0.000239766,0.000239766,0.000239766
206,135.297,1.09833,0.66769,1.12867,0.88061,0.89959,0.88142,0.51605,1.54661,0.91413,1.53171,0.000235404,0.000235404,0.000235404
207,135.912,1.13217,0.65319,1.1564,0.88172,0.85366,0.87955,0.51754,1.53301,0.90929,1.52257,0.000231071,0.000231071,0.000231071
208,136.527,1.15184,0.76163,1.19318,0.81858,0.92683,0.86424,0.52668,1.4962,0.90698,1.50387,0.000226769,0.000226769,0.000226769
209,137.144,1.14854,0.76444,1.20094,0.78284,0.92683,0.8532,0.52565,1.47666,0.91559,1.50304,0.000222497,0.000222497,0.000222497
210,137.757,1.15162,0.72258,1.15174,0.80199,0.92683,0.85157,0.52997,1.45359,0.91511,1.49361,0.000218256,0.000218256,0.000218256
211,138.366,1.08858,0.67123,1.16573,0.87754,0.87399,0.8651,0.54224,1.44833,0.90616,1.49718,0.000214046,0.000214046,0.000214046
212,138.977,1.1162,0.70402,1.17509,0.86939,0.87805,0.87472,0.54486,1.44654,0.89727,1.50545,0.000209869,0.000209869,0.000209869
213,139.607,1.13095,0.70272,1.16037,0.87945,0.88979,0.89453,0.56414,1.42975,0.88013,1.49724,0.000205723,0.000205723,0.000205723
214,140.219,1.15057,0.70576,1.20055,0.88752,0.85366,0.88759,0.56453,1.40107,0.87624,1.49077,0.000201611,0.000201611,0.000201611
215,140.831,1.13017,0.68963,1.19325,0.88959,0.85366,0.8903,0.55994,1.38566,0.88387,1.48869,0.000197532,0.000197532,0.000197532
216,141.59,1.22711,0.75131,1.32998,0.89401,0.85366,0.88853,0.56419,1.40972,0.8929,1.50115,0.000193486,0.000193486,0.000193486
217,142.203,1.12164,0.68267,1.17444,0.89691,0.84894,0.88326,0.55314,1.44665,0.91345,1.5279,0.000189475,0.000189475,0.000189475
218,142.817,1.09507,0.65698,1.15343,0.89683,0.84821,0.87335,0.54338,1.49418,0.92207,1.56763,0.000185498,0.000185498,0.000185498
219,143.473,1.19698,0.75158,1.25077,0.89364,0.81989,0.87099,0.53858,1.53889,0.93899,1.60943,0.000181557,0.000181557,0.000181557
220,144.118,1.09161,0.63895,1.11115,0.89384,0.82155,0.87658,0.52577,1.59105,0.93756,1.66189,0.000177651,0.000177651,0.000177651
221,144.76,1.07422,0.69171,1.15972,0.86867,0.80669,0.8631,0.51171,1.63613,0.94366,1.70415,0.00017378,0.00017378,0.00017378
222,145.396,1.17303,0.74783,1.21391,0.86773,0.80011,0.87831,0.50237,1.64803,0.94808,1.7069,0.000169946,0.000169946,0.000169946
223,146.017,1.11132,0.66609,1.13642,0.87421,0.84761,0.88778,0.51954,1.64018,0.92616,1.69822,0.000166149,0.000166149,0.000166149
224,146.632,1.1573,0.66122,1.19943,0.87454,0.85012,0.90244,0.53441,1.61956,0.89643,1.67756,0.000162389,0.000162389,0.000162389
225,147.246,1.10432,0.72614,1.20134,0.85472,0.86112,0.91454,0.55635,1.5549,0.87772,1.62657,0.000158667,0.000158667,0.000158667
226,147.864,1.11699,0.69966,1.18824,0.89683,0.84814,0.92845,0.57545,1.49096,0.84533,1.57305,0.000154982,0.000154982,0.000154982
227,148.494,1.10548,0.65845,1.16026,0.88078,0.90095,0.93308,0.5741,1.46607,0.83604,1.54641,0.000151336,0.000151336,0.000151336
228,149.113,1.07628,0.65172,1.14522,0.85772,0.88226,0.92638,0.57574,1.43267,0.83858,1.52683,0.000147729,0.000147729,0.000147729
229,149.728,1.07585,0.65966,1.14861,0.88067,0.90006,0.92913,0.57289,1.44029,0.8228,1.53049,0.000144161,0.000144161,0.000144161
230,150.344,1.15912,0.71084,1.20055,0.90205,0.89855,0.92914,0.57331,1.4597,0.83376,1.53279,0.000140632,0.000140632,0.000140632
231,150.961,1.18773,0.73538,1.17725,0.90221,0.90018,0.92722,0.57514,1.47606,0.83343,1.54002,0.000137143,0.000137143,0.000137143
232,151.575,1.11977,0.71436,1.20504,0.88094,0.9023,0.91253,0.54974,1.52165,0.85086,1.55918,0.000133695,0.000133695,0.000133695
233,152.192,1.15456,0.7027,1.22019,0.87651,0.87805,0.90576,0.53969,1.57181,0.88209,1.575,0.000130287,0.000130287,0.000130287
234,152.811,1.06092,0.62869,1.12434,0.87729,0.87805,0.90994,0.54196,1.58574,0.87424,1.57598,0.000126921,0.000126921,0.000126921
235,153.426,1.10127,0.66709,1.16459,0.8777,0.87805,0.90976,0.53457,1.57233,0.87102,1.56003,0.000123596,0.000123596,0.000123596
236,154.203,1.1338,0.711,1.22217,0.87786,0.87654,0.91502,0.53971,1.56084,0.87143,1.54539,0.000120313,0.000120313,0.000120313
237,154.816,1.10165,0.6297,1.11516,0.89824,0.90244,0.92343,0.5478,1.548,0.84484,1.52783,0.000117072,0.000117072,0.000117072
238,155.43,1.13704,0.65895,1.16078,0.90352,0.91376,0.93088,0.56192,1.52882,0.82537,1.516,0.000113873,0.000113873,0.000113873
239,156.043,1.11905,0.65957,1.17513,0.90313,0.9097,0.93061,0.56735,1.49089,0.81845,1.50298,0.000110718,0.000110718,0.000110718
240,156.659,1.09339,0.66814,1.15715,0.9019,0.89707,0.93269,0.5685,1.46496,0.81327,1.50004,0.000107605,0.000107605,0.000107605
241,157.28,1.13272,0.65677,1.15103,0.9033,0.91144,0.93908,0.57781,1.44875,0.78785,1.50138,0.000104537,0.000104537,0.000104537
242,157.894,1.09828,0.66513,1.16744,0.90259,0.90399,0.93634,0.57778,1.43752,0.79489,1.50287,0.000101512,0.000101512,0.000101512
243,158.509,1.07148,0.66448,1.12302,0.90305,0.90883,0.92813,0.58177,1.45288,0.81117,1.52457,9.85311e-05,9.85311e-05,9.85311e-05
244,159.121,1.12405,0.6533,1.15456,0.9038,0.91672,0.92912,0.58169,1.45848,0.82376,1.55203,9.55951e-05,9.55951e-05,9.55951e-05
245,159.742,1.14519,0.6924,1.20411,0.88598,0.90244,0.92255,0.57822,1.46335,0.8258,1.57151,9.2704e-05,9.2704e-05,9.2704e-05
246,160.356,1.10717,0.68956,1.14726,0.86335,0.90244,0.91511,0.57459,1.45481,0.84122,1.57801,8.98581e-05,8.98581e-05,8.98581e-05
247,160.964,1.16187,0.68175,1.19929,0.88214,0.91294,0.9318,0.58415,1.44749,0.81858,1.58001,8.70577e-05,8.70577e-05,8.70577e-05
248,161.579,1.16259,0.7229,1.19425,0.87951,0.95122,0.94279,0.59464,1.43709,0.79919,1.57677,8.43031e-05,8.43031e-05,8.43031e-05
249,162.213,1.23109,0.66456,1.18351,0.8836,0.92576,0.94723,0.59986,1.43083,0.78984,1.5696,8.15947e-05,8.15947e-05,8.15947e-05
250,162.845,1.13028,0.66142,1.17067,0.90423,0.92122,0.94823,0.60364,1.42428,0.7821,1.55398,7.89327e-05,7.89327e-05,7.89327e-05
251,163.473,1.11606,0.64386,1.14624,0.9029,0.95122,0.95066,0.60817,1.40556,0.77747,1.53345,7.63174e-05,7.63174e-05,7.63174e-05
252,164.105,1.10479,0.70405,1.19772,0.90247,0.95122,0.95316,0.61455,1.39477,0.76678,1.51978,7.37492e-05,7.37492e-05,7.37492e-05
253,164.739,1.05438,0.64915,1.12848,0.89891,0.95122,0.95344,0.60968,1.38434,0.75592,1.51002,7.12282e-05,7.12282e-05,7.12282e-05
254,165.353,1.06843,0.66094,1.16158,0.89814,0.95122,0.95366,0.61774,1.38527,0.75638,1.50729,6.87548e-05,6.87548e-05,6.87548e-05
255,165.986,1.17895,0.88698,1.26043,0.89926,0.95122,0.95366,0.61763,1.39805,0.76366,1.50786,6.63292e-05,6.63292e-05,6.63292e-05
256,166.607,1.168,0.67651,1.15717,0.90309,0.95122,0.95517,0.61734,1.40681,0.76591,1.51327,6.39518e-05,6.39518e-05,6.39518e-05
257,167.422,1.08434,0.6359,1.12453,0.9022,0.95122,0.95285,0.60015,1.42616,0.78432,1.52563,6.16227e-05,6.16227e-05,6.16227e-05
258,168.085,1.18464,0.93215,1.20615,0.90614,0.94203,0.95204,0.5974,1.43685,0.79399,1.5362,5.93422e-05,5.93422e-05,5.93422e-05
259,168.801,1.08923,0.64116,1.15018,0.89192,0.92683,0.94684,0.59547,1.45936,0.79916,1.54787,5.71106e-05,5.71106e-05,5.71106e-05
260,169.473,1.14133,0.66933,1.20225,0.8833,0.92313,0.93734,0.5773,1.4725,0.80813,1.55226,5.49281e-05,5.49281e-05,5.49281e-05
261,170.113,1.13348,0.67671,1.17527,0.86966,0.90244,0.93458,0.56893,1.4912,0.81517,1.57081,5.2795e-05,5.2795e-05,5.2795e-05
262,170.725,1.21573,0.7369,1.24162,0.87969,0.90244,0.93532,0.56509,1.49895,0.81868,1.56951,5.07115e-05,5.07115e-05,5.07115e-05
263,171.341,1.09121,0.63468,1.12226,0.90223,0.90035,0.93225,0.55907,1.4894,0.82622,1.56611,4.86777e-05,4.86777e-05,4.86777e-05
264,171.954,1.08594,0.69637,1.19948,0.84121,0.90451,0.92889,0.55755,1.50774,0.85013,1.57493,4.66941e-05,4.66941e-05,4.66941e-05
265,172.57,1.12515,0.65732,1.16087,0.87867,0.88324,0.93196,0.55284,1.50522,0.85475,1.57963,4.47606e-05,4.47606e-05,4.47606e-05
266,173.181,1.08483,0.65924,1.14947,0.87158,0.87805,0.93506,0.56106,1.49662,0.83889,1.57803,4.28777e-05,4.28777e-05,4.28777e-05
267,173.795,1.08308,0.6116,1.12637,0.86393,0.9292,0.94452,0.57306,1.47881,0.82118,1.56526,4.10454e-05,4.10454e-05,4.10454e-05
268,174.406,1.0823,0.68261,1.19818,0.86596,0.94553,0.94928,0.58092,1.4683,0.81637,1.56114,3.9264e-05,3.9264e-05,3.9264e-05
269,175.02,1.07128,0.75087,1.16064,0.86663,0.95122,0.95175,0.58811,1.45911,0.80078,1.55478,3.75337e-05,3.75337e-05,3.75337e-05
270,175.63,1.20982,0.77072,1.21423,0.86637,0.95122,0.9533,0.58864,1.45956,0.7978,1.55118,3.58546e-05,3.58546e-05,3.58546e-05
271,176.241,1.10271,0.68648,1.17833,0.90324,0.92683,0.95597,0.58953,1.46908,0.78838,1.55639,3.4227e-05,3.4227e-05,3.4227e-05
272,176.852,1.09381,0.66714,1.15177,0.92839,0.94865,0.95779,0.58939,1.46811,0.78619,1.55128,3.2651e-05,3.2651e-05,3.2651e-05
273,177.465,1.05043,0.61606,1.1243,0.90528,0.95122,0.96119,0.5929,1.46396,0.78275,1.54719,3.11268e-05,3.11268e-05,3.11268e-05
274,178.078,1.03672,0.60756,1.1291,0.88322,0.92243,0.95935,0.58976,1.46302,0.79531,1.5416,2.96546e-05,2.96546e-05,2.96546e-05
275,178.691,1.17826,0.9762,1.20493,0.88131,0.90558,0.95537,0.59371,1.47089,0.79939,1.54139,2.82345e-05,2.82345e-05,2.82345e-05
276,179.304,1.10796,0.68805,1.17958,0.88222,0.9136,0.95328,0.58278,1.49119,0.8069,1.55273,2.68667e-05,2.68667e-05,2.68667e-05
277,180.071,1.11529,0.66986,1.17109,0.88253,0.91635,0.9513,0.58161,1.5013,0.80893,1.55389,2.55513e-05,2.55513e-05,2.55513e-05
278,180.68,1.09237,0.64969,1.18281,0.87984,0.90244,0.94223,0.56864,1.51488,0.82249,1.55718,2.42885e-05,2.42885e-05,2.42885e-05
279,181.293,1.07842,0.64388,1.1232,0.85832,0.90244,0.93974,0.57061,1.51965,0.828,1.55783,2.30784e-05,2.30784e-05,2.30784e-05
280,181.903,1.02424,0.67651,1.13125,0.86507,0.90244,0.93399,0.56505,1.51535,0.83802,1.56096,2.19212e-05,2.19212e-05,2.19212e-05
281,182.519,1.1651,0.69611,1.16659,0.87956,0.90244,0.94243,0.57771,1.5089,0.82582,1.56667,2.08169e-05,2.08169e-05,2.08169e-05
282,183.134,1.15027,0.68499,1.22537,0.85556,0.90244,0.93802,0.57329,1.51355,0.83056,1.57317,1.97658e-05,1.97658e-05,1.97658e-05
283,183.748,1.04196,0.68072,1.1446,0.89684,0.90244,0.9315,0.56564,1.51322,0.84131,1.57101,1.87678e-05,1.87678e-05,1.87678e-05
284,184.361,1.11454,0.64148,1.15647,0.85093,0.90244,0.94048,0.57013,1.51084,0.83427,1.57149,1.78232e-05,1.78232e-05,1.78232e-05
285,184.974,1.0643,0.63777,1.10823,0.88091,0.90244,0.93206,0.56714,1.5114,0.84182,1.57017,1.6932e-05,1.6932e-05,1.6932e-05
286,185.582,1.13359,0.66552,1.17339,0.87885,0.88481,0.92443,0.56177,1.50938,0.85033,1.56801,1.60943e-05,1.60943e-05,1.60943e-05
287,186.195,1.11721,0.67133,1.17246,0.87837,0.88077,0.92858,0.56138,1.4986,0.84507,1.56505,1.53102e-05,1.53102e-05,1.53102e-05
288,186.83,1.08616,0.72122,1.17314,0.90145,0.8925,0.93098,0.56471,1.49454,0.84907,1.56075,1.45798e-05,1.45798e-05,1.45798e-05
289,187.476,1.09366,0.68665,1.14069,0.86047,0.90244,0.92778,0.57241,1.46903,0.85222,1.54487,1.39032e-05,1.39032e-05,1.39032e-05
290,188.117,1.12302,0.66293,1.16374,0.90108,0.88888,0.94244,0.59054,1.45733,0.82337,1.53864,1.32805e-05,1.32805e-05,1.32805e-05
291,189.155,1.05222,0.73207,1.16011,0.90072,0.8852,0.94304,0.59461,1.44028,0.81029,1.52537,1.27117e-05,1.27117e-05,1.27117e-05
292,189.788,1.0233,0.63415,1.13303,0.88167,0.90244,0.94346,0.60047,1.4235,0.78463,1.51891,1.21968e-05,1.21968e-05,1.21968e-05
293,190.407,1.00248,0.64938,1.13207,0.87775,0.92683,0.95122,0.60015,1.40359,0.77277,1.50567,1.1736e-05,1.1736e-05,1.1736e-05
294,191.029,1.0033,0.72053,1.19123,0.89491,0.92683,0.95064,0.60315,1.388,0.77136,1.50279,1.13293e-05,1.13293e-05,1.13293e-05
295,191.661,0.9941,0.70769,1.13834,0.90698,0.95121,0.94712,0.6005,1.38675,0.77519,1.50425,1.09768e-05,1.09768e-05,1.09768e-05
296,192.297,1.06381,0.69823,1.18001,0.92524,0.95122,0.94692,0.60103,1.38684,0.7734,1.49539,1.06784e-05,1.06784e-05,1.06784e-05
297,192.951,1.05947,0.62633,1.16155,0.91654,0.95122,0.95128,0.60903,1.3777,0.76657,1.48721,1.04342e-05,1.04342e-05,1.04342e-05
298,193.752,1.02354,0.67198,1.11161,0.91669,0.95122,0.9468,0.60067,1.37279,0.77814,1.48853,1.02443e-05,1.02443e-05,1.02443e-05
299,194.379,0.95603,0.61721,1.1145,0.8856,0.94416,0.93053,0.59176,1.38297,0.77916,1.50032,1.01086e-05,1.01086e-05,1.01086e-05
300,195.003,1.08342,0.6442,1.18066,0.88264,0.91734,0.9283,0.58003,1.38762,0.79784,1.50948,1.00271e-05,1.00271e-05,1.00271e-05
